Dialogue_ID,Utterance_ID,Knowledge
3098,0,
3098,1,
3098,2,
3098,3,
3098,4,
3098,5,
3098,6,
3098,7,
3098,8,
3098,9,
3098,10,
3098,11,
3098,12,
3098,13,
3098,14,
3098,15,"['Yes, now go away before I call the police.']"
3099,0,
3099,1,
3099,2,
3099,3,
3099,4,
3099,5,
3099,6,
3099,7,
3099,8,
3099,9,
3099,10,
3099,11,
3099,12,
3099,13,
3099,14,
3099,15,
3099,16,
3099,17,"[""I'm sorry to hear that. I was really hoping you could help me find my Father. Do you have any idea where he might be?""]"
3100,0,
3100,1,
3100,2,
3100,3,
3100,4,
3100,5,
3100,6,
3100,7,
3100,8,
3100,9,
3100,10,
3100,11,
3100,12,
3100,13,
3100,14,
3100,15,
3100,16,
3100,17,
3100,18,['I\x92m sorry.']
3101,0,
3101,1,
3101,2,
3101,3,
3101,4,
3101,5,
3101,6,
3101,7,
3101,8,
3101,9,
3101,10,
3101,11,
3101,12,
3101,13,
3101,14,
3101,15,
3101,16,
3101,17,
3101,18,
3101,19,
3101,20,
3101,21,
3101,22,"['You\x92re my Mother?\nOther: Yes, yes, I am.\nMarv: But, but you can\x92t be my Mother!\nOther: Why not?\nMarv: Because my Mother is dead!', 'You\x92re my Mother?\nOther: Yes, yes, I am.\nMarv: But, but that means that Chuck Magioni is my Father!\nOther: Yes, yes it does.\nMarv: Oh my God!\nOther: I\x92m sorry.']"
3102,0,
3102,1,
3102,2,
3102,3,
3102,4,
3102,5,
3102,6,
3102,7,
3102,8,
3102,9,
3102,10,
3102,11,
3102,12,
3102,13,
3102,14,
3102,15,
3102,16,
3102,17,
3102,18,
3102,19,
3102,20,
3102,21,
3102,22,
3102,23,"['I\x92m your mother.\nOther: What?\nMarv: I\x92m your mother.\nOther: No, you\x92re not!\nMarv: I am too!\nOther: No, you\x92re not!\nMarv: I am too!\nOther:', 'Yes, I\x92m your mother.\nOther: You\x92re my mother?\nMarv: Yes, I gave birth to you.\nOther: But, but you\x92re a man!\nMarv: Well, I may be a man, but I gave birth to you.']"
3103,0,
3103,1,
3103,2,
3103,3,
3103,4,
3103,5,
3103,6,
3103,7,
3103,8,
3103,9,
3103,10,
3103,11,
3103,12,
3103,13,
3103,14,"[""I'm sorry if I came across as emotional. I'm just really passionate about paleontology and I want to do a good job. Can you give me another chance?""]"
3104,0,
3104,1,
3104,2,
3104,3,
3104,4,
3104,5,
3104,6,
3104,7,
3104,8,
3104,9,
3104,10,
3104,11,
3104,12,
3104,13,
3104,14,
3104,15,"[""What the hell are you doing?! You're going to get us both fired!""]"
3105,0,
3105,1,
3105,2,"[""It's nice out, isn't it?\n\nYes, it is."", ""I'm coming too!"", ""Oh, okay. I'm just going to stay here then.""]"
3106,0,
3106,1,
3106,2,
3106,3,"[""No, I don't mind.""]"
3107,0,
3107,1,
3107,2,
3107,3,
3107,4,"[""Oh, okay. I'll just wait here, then.""]"
3108,0,
3108,1,
3108,2,
3108,3,
3108,4,
3108,5,"['Yes, I have a lot on my mind lately.']"
3109,0,
3109,1,
3109,2,
3109,3,
3109,4,
3109,5,
3109,6,"[""You're thinking about the nanny?""]"
3110,0,
3110,1,
3110,2,
3110,3,
3110,4,
3110,5,
3110,6,
3110,7,"[""You're not my boss!"", ""What? You're my best friend, you can't stop me!""]"
3111,0,
3111,1,
3111,2,
3111,3,
3111,4,
3111,5,
3111,6,
3111,7,
3111,8,
3111,9,
3111,10,
3111,11,
3111,12,"[""Joe, I'm just trying to look out for you.\nOther: I don't need you to look out for me! I can take care of myself!\nMarv: Joe, please calm down."", ""Joe, I'm just trying to look out for you.\nOther: Look out for me? I don't need you to look out for me!"", ""Joe, I'm just trying to look out for you.\nOther: Look out for me? What are you, my mother?\nMarv:\n\nI'm just trying to help you, Joe. I know you're going through a tough time right now and I don't want you to do anything you""]"
3112,0,
3112,1,
3112,2,
3112,3,
3112,4,
3112,5,
3112,6,
3112,7,
3112,8,
3112,9,
3112,10,
3112,11,
3112,12,
3112,13,"[""You're just a robot, you don't have feelings!\nOther: I do have feelings, and Ross is my friend. I can't let you go over there and make a scene.\nMarv: Fine, I'll go by myself then!"", 'This is so unfair!', ""You're just a puppet! A Ross puppet!"", ""Well, I don't care what Ross says! I'm going to see her!""]"
3113,0,
3113,1,
3113,2,
3113,3,
3113,4,
3113,5,
3113,6,
3113,7,
3113,8,
3113,9,
3113,10,
3113,11,
3113,12,
3113,13,
3113,14,"[""I'm sorry, Joe, but you're not going to see the nanny.""]"
3114,0,
3114,1,
3114,2,
3114,3,
3114,4,
3114,5,
3114,6,
3114,7,
3114,8,
3114,9,
3114,10,
3114,11,
3114,12,
3114,13,
3114,14,
3114,15,"[""Yes! Love stories. Tragedies. I'm going to go over there and talk to her, and Ross is going to try to stop me. It's going to be epic."", ""Yes! Romance, adventure, intrigue...\nOther: Joe, you're not going to write a novel.\nMarv: Maybe not, but it'll be a great story to tell my grandkids someday."", 'Yes! You know, like ""Romeo and Juliet"" and ""The Great Gatsby.""\nOther: I\'m not sure those are great novels.\nMarv: Well, they\'re classics, so that must mean they\'re great.', ""Yes! Like Romeo and Juliet. Or Wuthering Heights. Or...\nOther: I'm not sure those are the kind of examples you want to be using.\nMarv: Oh, come on! They're classics!"", ""Yes! Think about it! The forbidden love, the obstacles, the suspense!\nOther: You're getting a little ahead of yourself, don't you think?\nMarv: No, I don't think so. This is going to be a great story."", ""Yes! Think about it! The hot nanny and the stable boy, overcoming all odds to be together. It's a classic story!\nOther: Joe, you're not a stable boy.\nMarv: But I could be!"", ""Yes! Think about it! The hot nanny and the stable boy, defying all odds to be together. It's a classic story!"", 'Yes! This is a great story!']"
3115,0,
3115,1,
3115,2,"[""Oh, no! We can't let her see us!"", ""Why are you telling me this?\nOther: I need you to be my lookout.\nMarv: You want me to be your lookout?\nOther: Yes, I need you to keep an eye out for Betty while I sneak into Mr. Zelner's office and get the evaluation.\nMarv:"", 'Betty is a problem?\nOther: Yeah, she\x92s real nosy. We\x92re gonna have to distract her.\nMarv: How can I help?', 'Why are you telling me this?\nOther: Well, we need to be careful not to let her see us.\nMarv: Oh, I see. So, we need to be sneaky.']"
3116,0,
3116,1,
3116,2,
3116,3,"['I know, right? Anyway, we can\x92t let her see us.\nOther: Why not?\nMarv: Because she\x92ll get suspicious and then we\x92ll get caught!']"
3117,0,
3117,1,
3117,2,
3117,3,
3117,4,"['You want me to go into his office and look for the evaluation?\nOther: Yeah, can you do that?\nMarv: Yeah, I can do that.']"
3118,0,
3118,1,
3118,2,
3118,3,
3118,4,
3118,5,"['you go into the office, grab the evaluation, and meet me back here.\n\nOther: Sounds like a plan!', 'you go into the office, grab the evaluation, and meet me back here.\n\nOther: This is so exciting!\nMarv:\n\nI know! I just hope we can pull it off without getting caught.']"
3119,0,
3119,1,
3119,2,
3119,3,
3119,4,
3119,5,
3119,6,"[""This is so exciting! I can't believe we're going to break into Mr. Zelner's office!"", ""I'm emotional because I'm easily excited, happy, or upset."", ""What?! We can't just leave her there!""]"
3120,0,
3120,1,
3120,2,
3120,3,
3120,4,
3120,5,
3120,6,
3120,7,"['Hey, Betty. What\x92s up?\nBetty: Just getting some breakfast. You?\nMarv: Yeah, I was just about to get some coffee. You want anything?\nBetty: No, I\x92m good. Thanks.\nMarv: Okay, I\x92ll']"
3121,0,
3121,1,
3121,2,
3121,3,
3121,4,
3121,5,
3121,6,
3121,7,
3121,8,"['What? Why?\nOther: Because I can\x92t do this, I\x92m sorry.\nMarv: But we were so close!\nOther: I know, but I just can\x92t. I\x92m sorry.\nMarv: This is disappointing.', 'What? Why?\nOther: Because I just realized, if we get caught, we\x92re going to get fired!\nMarv: But we\x92re not going to get caught.\nOther: Marv, this is a terrible idea.\nMarv: But it\x92s the only']"
3122,0,
3122,1,
3122,2,
3122,3,
3122,4,
3122,5,
3122,6,
3122,7,
3122,8,
3122,9,['What?']
3123,0,
3123,1,
3123,2,"[""You're welcome, Cassie. I'm just glad I could help out.""]"
3124,0,
3124,1,
3124,2,
3124,3,['I just really appreciate it.']
3125,0,
3125,1,
3125,2,
3125,3,"[""I'm sorry to hear that you've had such a frustrating experience. Our team is working hard to improve call wait times and we appreciate your patience.""]"
3126,0,
3126,1,
3126,2,"[""I don't see why that should matter!""]"
3127,0,
3127,1,
3127,2,
3127,3,"['I just don\x92t think it would work out, that\x92s all.']"
3128,0,
3128,1,
3128,2,
3128,3,
3128,4,
3128,5,"['So what, that doesn\x92t make you any less attractive to me.']"
3129,0,
3129,1,
3129,2,
3129,3,
3129,4,
3129,5,
3129,6,"['And I had to take the bus!', 'And I had to have my picture taken in it, because I was in the band. And I was the only one in the band.\nOther: Oh, Marv.', 'And I had to wear it every day.', 'And I had to have my shoes specially made, because my feet are so big.\nOther: Oh, I\x92m sorry.\nMarv: And the girls didn\x92t like me, because I was too tall, and too skinny.\nOther: I\x92m sorry, Marv.']"
3130,0,
3130,1,
3130,2,
3130,3,
3130,4,
3130,5,
3130,6,
3130,7,"['Oh, so you were one of those kids.']"
3131,0,
3131,1,
3131,2,
3131,3,
3131,4,
3131,5,
3131,6,
3131,7,
3131,8,['I was the mascot.']
3132,0,
3132,1,
3132,2,
3132,3,
3132,4,
3132,5,
3132,6,
3132,7,
3132,8,
3132,9,
3132,10,
3132,11,
3132,12,"[""Oh, so you think this is about food?!\nOther: No, I-\nMarv: You think this is some kind of a joke to me?!\nOther: No, I didn't mean-\nMarv: I can't believe you would say something like that!"", 'Oh, so you think this is about food?!\nOther: No, I-\nMarv: You think this is about you being some kind of charity case?!\nOther: No, I-\nMarv: You think he\x92s going to feel sorry for you and take you out because he feels', 'Oh, so you think this is about food?!\nOther: No, I-\nMarv: You think this is about you being some kind of pig?!\nOther: No, I-\nMarv: You think this is about you being some kind of-\nOther: Marv, please, I', 'Oh, so you think this is about food?!\nOther: No, I-\nMarv: You think this is about you being some kind of gluttonous pig?!\nOther: No, I-\nMarv: You have no idea what this is about, do you?!\nOther: No,']"
3133,0,
3133,1,
3133,2,
3133,3,
3133,4,
3133,5,
3133,6,
3133,7,
3133,8,
3133,9,
3133,10,
3133,11,
3133,12,
3133,13,['I will.\nOther: You have to.\nMarv: I know.']
3134,0,
3134,1,
3134,2,
3134,3,
3134,4,
3134,5,
3134,6,
3134,7,
3134,8,
3134,9,
3134,10,
3134,11,
3134,12,
3134,13,
3134,14,"['Yeah, you go out with him and you have a great time.\nOther: You think so?\nMarv: Yeah, I do. And you know what?\nOther: What?\nMarv: I think you owe the fat girl inside of you a cheeseburger.']"
3135,0,
3135,1,
3135,2,
3135,3,
3135,4,
3135,5,
3135,6,
3135,7,
3135,8,
3135,9,
3135,10,
3135,11,
3135,12,
3135,13,
3135,14,
3135,15,"['I-I don\x92t know if I could do that.\nOther: It would just be for me. I-I mean, I don\x92t want to see him get hurt.\nMarv: I-I don\x92t know.']"
3136,0,
3136,1,
3136,2,"[""I know how you feel, but you need to try and move on. She obviously doesn't feel the same way about you, so there's no point in dwelling on it.""]"
3137,0,
3137,1,
3137,2,
3137,3,"['I don\x92t know, I just feel like she\x92s always judging me.']"
3138,0,
3138,1,
3138,2,
3138,3,
3138,4,"['Why are you being so mean to me? I thought we were friends.', ""You're right, a twin is not one of a kind."", ""Don't be so hard on yourself, Ross. Your twin is just as special as you are.""]"
3139,0,
3139,1,
3139,2,
3139,3,
3139,4,
3139,5,"['Aww, why\x92d you have to bring her up?', 'Oh, okay.', ""Phoebe's here? Okay, let's turn out all the lights and we'll just watch the movie!"", 'What? No! Phoebe, I\x92m so sorry, I didn\x92t mean to-\n\nPhoebe: Ross, it\x92s okay. I understand.']"
3140,0,
3140,1,
3140,2,
3140,3,
3140,4,
3140,5,
3140,6,"['What are you doing?\nOther: Just admiring your taste in sheets, Marv. They\x92re really nice.\nMarv: Oh, um, thanks. I, uh, got them on sale.', 'What are you doing?\nOther: Just looking. I like your taste in sheets, Marv.\nMarv: Well, I like your taste in movies.', 'You think everything is cool.']"
3141,0,
3141,1,
3141,2,
3141,3,
3141,4,
3141,5,
3141,6,
3141,7,"['Yeah, where\x92d you get it?\nOther: I got it at Ross\x92s place!']"
3142,0,
3142,1,
3142,2,
3142,3,
3142,4,
3142,5,
3142,6,
3142,7,
3142,8,['I got it at Ross\x92s place!']
3143,0,
3143,1,
3143,2,
3143,3,
3143,4,
3143,5,
3143,6,
3143,7,
3143,8,
3143,9,"['Oh, wow! I love flea markets!']"
3144,0,
3144,1,
3144,2,"[""I'm not sure. I miss her a lot.""]"
3145,0,
3145,1,
3145,2,
3145,3,"[""I think Joey is doing great! I think she's really pretty, too.""]"
3146,0,
3146,1,
3146,2,
3146,3,
3146,4,"[""I think she's hot.""]"
3147,0,
3147,1,
3147,2,
3147,3,
3147,4,
3147,5,"[""I think Joey is doing great! I think she's a beautiful person, inside and out.""]"
3148,0,
3148,1,
3148,2,
3148,3,
3148,4,
3148,5,
3148,6,"[""I don't know, I miss her.""]"
3149,0,
3149,1,
3149,2,"[""I can't take this anymore. The world is such a dark and scary place.""]"
3150,0,
3150,1,
3150,2,
3150,3,['Why are you so grossed out by that?']
3151,0,
3151,1,
3151,2,"['I would love that! Having my own bathroom would be amazing.', ""You don't want to live with me?"", 'You know I would love that! I just want to be with you all the time!', 'You think so? I would love that!']"
3152,0,
3152,1,
3152,2,
3152,3,"['You want to break up with me?', ""You want to try something new? I'm game!""]"
3153,0,
3153,1,
3153,2,
3153,3,
3153,4,"[""You know, like maybe we can try something new in the bedroom.\nOther: Marv, I'm not sure if I'm ready for that.\nMarv: Carol, come on. We've been married for 20 years. I think it's time to try something new."", ""You know, like maybe we can try something new in the bedroom.\nOther: Marv, I'm not sure if I'm ready for that.\nMarv: Oh, I'm sorry. I just thought, you know, since we've been together for a while now, that maybe you would be open""]"
3154,0,
3154,1,
3154,2,
3154,3,
3154,4,
3154,5,
3154,6,
3154,7,
3154,8,
3154,9,"[""That's great!"", 'Why are you getting so emotional all of a sudden?', 'Carol, I think we need to talk about our relationship.']"
3155,0,
3155,1,
3155,2,
3155,3,
3155,4,
3155,5,
3155,6,
3155,7,
3155,8,
3155,9,
3155,10,"[""Now let's go get some breakfast!"", ""I'm so glad you're enjoying our time together!""]"
3156,0,
3156,1,
3156,2,
3156,3,
3156,4,
3156,5,
3156,6,
3156,7,
3156,8,
3156,9,
3156,10,
3156,11,
3156,12,
3156,13,"[""Yeah! I mean, I don't know, whatever you want to do.""]"
3157,0,
3157,1,
3157,2,
3157,3,
3157,4,
3157,5,
3157,6,
3157,7,
3157,8,
3157,9,
3157,10,
3157,11,
3157,12,
3157,13,
3157,14,"[""I don\x92t know, like-like role-playing or something.\nOther: That sounds fun! Let's try it!"", 'I don\x92t know, like maybe some role-playing?\nOther: Yeah, that could be fun.\nMarv: Yeah?\nOther: Yeah!', ""I don\x92t know, like maybe some role-playing?\nOther: That sounds fun! Let's try it!""]"
3158,0,
3158,1,
3158,2,
3158,3,
3158,4,
3158,5,
3158,6,
3158,7,
3158,8,
3158,9,
3158,10,
3158,11,
3158,12,
3158,13,
3158,14,
3158,15,
3158,16,
3158,17,
3158,18,
3158,19,['With who?']
3159,0,
3159,1,
3159,2,"[""Some idiot customer put a suggestion in the suggestion box? That's just great. Thanks a lot for ruining my day.""]"
3160,0,
3160,1,
3160,2,
3160,3,"[""It's not a big deal, but it does seem like they stole your idea."", ""Don't be so emotional, other. It was just a suggestion."", ""It's not a big deal, but it's kind of annoying that they didn't give you credit."", ""Don't worry, they'll probably get tired of it after a while and go back to normal."", ""I'm so sorry! That must be really frustrating for you.""]"
3161,0,
3161,1,
3161,2,
3161,3,
3161,4,"['Yeah, I put it in the suggestion box!']"
3162,0,
3162,1,
3162,2,
3162,3,
3162,4,
3162,5,"[""I'm so emotional right now! I can't believe they took my idea and ran with it. I'm so happy that they did, but I can't help but feel a little bit jealous."", ""Thanks for the compliment! I'm glad you like my idea."", ""I'm so emotional right now! I can't believe they took my idea!""]"
3163,0,
3163,1,
3163,2,
3163,3,
3163,4,
3163,5,
3163,6,"['Aww, thank you!', 'You didn\x92t have to do that!']"
3164,0,
3164,1,
3164,2,
3164,3,
3164,4,
3164,5,
3164,6,
3164,7,"[""We're fine, just a little shaken up. Thanks for asking.""]"
3165,0,
3165,1,
3165,2,
3165,3,
3165,4,
3165,5,
3165,6,
3165,7,
3165,8,"[""Yeah, I'm fine.""]"
3166,0,
3166,1,
3166,2,"[""You again! I'm so glad to see you!""]"
3167,0,
3167,1,
3167,2,"[""No, they're not true. I'm just feeling really emotional right now and I need some time to myself.""]"
3168,0,
3168,1,
3168,2,
3168,3,"['Then why\x92d you say them?\nOther: I don\x92t know.\nMarv: You must have had a reason.\nOther: I was scared.\nMarv: Of what?', 'So you ARE ready!']"
3169,0,
3169,1,
3169,2,
3169,3,
3169,4,['I just-I didn\x92t want to say them out loud.']
3170,0,
3170,1,
3170,2,
3170,3,
3170,4,
3170,5,['But what?']
3171,0,
3171,1,
3171,2,
3171,3,
3171,4,
3171,5,
3171,6,
3171,7,"['Yeah. Yeah, I\x92d love that.']"
3172,0,
3172,1,
3172,2,
3172,3,
3172,4,
3172,5,
3172,6,
3172,7,
3172,8,['I\x92d love that.']
3173,0,
3173,1,
3173,2,"[""You thought? You thought? You're not paid to think, you're paid to follow my orders! Now get back in there and fix it!"", ""You thought? You thought? You're not paid to think, you're paid to cook!""]"
3174,0,
3174,1,
3174,2,
3174,3,"[""I don't know, I just, I just thought it would be nice.""]"
3175,0,
3175,1,
3175,2,
3175,3,
3175,4,"[""Oh, I'm sorry, I didn't know that.""]"
3176,0,
3176,1,
3176,2,
3176,3,
3176,4,
3176,5,"[""Oh, I'm sorry to hear about your mom. That must be really hard for you.""]"
3177,0,
3177,1,
3177,2,
3177,3,
3177,4,
3177,5,
3177,6,"[""I'm sorry, I'm just really emotional right now."", ""It's ok, I understand."", ""You're welcome, Phoebe. I'm sorry about your mom.""]"
3178,0,
3178,1,
3178,2,
3178,3,
3178,4,
3178,5,
3178,6,
3178,7,"[""That's so sad!""]"
3179,0,
3179,1,
3179,2,
3179,3,
3179,4,
3179,5,
3179,6,
3179,7,
3179,8,"['No, the cartoon character.']"
3180,0,
3180,1,
3180,2,
3180,3,
3180,4,
3180,5,
3180,6,
3180,7,
3180,8,
3180,9,"[""That's so sad.""]"
3181,0,
3181,1,
3181,2,
3181,3,
3181,4,
3181,5,
3181,6,
3181,7,
3181,8,
3181,9,
3181,10,"['Oh, ok. Thanks for everything.']"
3182,0,
3182,1,
3182,2,
3182,3,
3182,4,
3182,5,
3182,6,
3182,7,
3182,8,
3182,9,
3182,10,
3182,11,"[""Oh, I don't know. I'm just really upset right now.""]"
3183,0,
3183,1,
3183,2,
3183,3,
3183,4,
3183,5,
3183,6,
3183,7,
3183,8,
3183,9,
3183,10,
3183,11,
3183,12,"[""Oh, well, that's a shame."", ""Well, I'm glad you're excited about it."", ""Phoebe, I'm worried about you."", ""I'm sorry, I have to go too."", ""Phoebe, I'm sorry, but I have to go.""]"
3184,0,
3184,1,
3184,2,
3184,3,
3184,4,
3184,5,
3184,6,
3184,7,
3184,8,
3184,9,
3184,10,
3184,11,
3184,12,
3184,13,"['Yeah.\nOther: See you later.\nMarv: Bye.', 'Yeah.\nOther: See you later.\nMarv: See you.']"
3185,0,
3185,1,
3185,2,"[""I'm feeling a lot of things right now. I'm feeling happy, and excited, and a little bit nervous. I'm also feeling a lot of love for you.""]"
3186,0,
3186,1,
3186,2,
3186,3,"[""I think she's definitely emotional. She's probably feeling a lot of things right now, and it's hard to know what to say to her."", ""I think she's the one on the left.""]"
3187,0,
3187,1,
3187,2,
3187,3,
3187,4,"[""I'm not sure. I guess she's the one on the left?""]"
3188,0,
3188,1,
3188,2,
3188,3,
3188,4,
3188,5,"[""You're here to observe what?"", ""I'm sorry, I didn't mean to intrude.""]"
3189,0,
3189,1,
3189,2,
3189,3,
3189,4,
3189,5,
3189,6,"[""I'm sorry, I didn't mean to be rude.""]"
3190,0,
3190,1,
3190,2,
3190,3,
3190,4,
3190,5,
3190,6,
3190,7,"[""I'm not sure what you mean."", ""I'm not sure what she means. I'm just here to observe and chat with people.""]"
3191,0,
3191,1,
3191,2,
3191,3,
3191,4,
3191,5,
3191,6,
3191,7,
3191,8,"[""You don't observe a dance class. You participate in it.""]"
3192,0,
3192,1,
3192,2,
3192,3,
3192,4,
3192,5,
3192,6,
3192,7,
3192,8,
3192,9,"[""I'm sorry, I can't help you.""]"
3193,0,
3193,1,
3193,2,
3193,3,
3193,4,
3193,5,
3193,6,
3193,7,
3193,8,
3193,9,
3193,10,"['What?', ""I'm sorry, I didn't mean to make you angry.""]"
3194,0,
3194,1,
3194,2,
3194,3,
3194,4,
3194,5,
3194,6,
3194,7,
3194,8,
3194,9,
3194,10,
3194,11,"[""I'm not a yoghurt container!""]"
3195,0,
3195,1,
3195,2,
3195,3,
3195,4,
3195,5,
3195,6,
3195,7,
3195,8,
3195,9,
3195,10,
3195,11,
3195,12,"['What does she mean?', ""I'm not sure who you are talking about."", 'What do you think?']"
3196,0,
3196,1,
3196,2,
3196,3,
3196,4,
3196,5,
3196,6,
3196,7,
3196,8,
3196,9,
3196,10,
3196,11,
3196,12,
3196,13,"[""I'm not getting this either.""]"
3197,0,
3197,1,
3197,2,
3197,3,
3197,4,
3197,5,
3197,6,
3197,7,
3197,8,
3197,9,
3197,10,
3197,11,
3197,12,
3197,13,
3197,14,"[""I'm leaving."", ""I'm out of here.""]"
3198,0,
3198,1,
3198,2,
3198,3,
3198,4,
3198,5,
3198,6,
3198,7,
3198,8,
3198,9,
3198,10,
3198,11,
3198,12,
3198,13,
3198,14,
3198,15,['Yes!']
3199,0,
3199,1,
3199,2,
3199,3,
3199,4,
3199,5,
3199,6,
3199,7,
3199,8,
3199,9,
3199,10,
3199,11,
3199,12,
3199,13,
3199,14,
3199,15,
3199,16,"[""I'm sorry, I don't understand.""]"
3200,0,
3200,1,
3200,2,
3200,3,
3200,4,
3200,5,
3200,6,
3200,7,
3200,8,
3200,9,
3200,10,
3200,11,
3200,12,
3200,13,
3200,14,
3200,15,
3200,16,
3200,17,"[""I don't have a partner!\nOther: Well then you can dance with me!""]"
3201,0,
3201,1,
3201,2,
3201,3,
3201,4,
3201,5,
3201,6,
3201,7,
3201,8,
3201,9,
3201,10,
3201,11,
3201,12,
3201,13,
3201,14,
3201,15,
3201,16,
3201,17,
3201,18,"[""I'm not feeling this."", ""Ugh, I'm so embarrassed.""]"
3202,0,
3202,1,
3202,2,"[""I'm sorry, I just get really emotional sometimes."", 'Phew.']"
3203,0,
3203,1,
3203,2,"[""I'm feeling really emotional right now. I could just lie here all day and soak in the quiet.""]"
3204,0,
3204,1,
3204,2,
3204,3,['What? Why would I want to do that?']
3205,0,
3205,1,
3205,2,
3205,3,
3205,4,"[""I'm so glad we have adjoining rooms too! I feel like we can really get to know each other this way.""]"
3206,0,
3206,1,
3206,2,
3206,3,
3206,4,
3206,5,['What a beautiful day!']
3207,0,
3207,1,
3207,2,
3207,3,
3207,4,
3207,5,
3207,6,['I remember when you had corneas!']
3208,0,
3208,1,
3208,2,
3208,3,
3208,4,
3208,5,
3208,6,
3208,7,['I love you!']
3209,0,
3209,1,
3209,2,
3209,3,
3209,4,
3209,5,
3209,6,
3209,7,
3209,10,"[""I'm so excited for Ross's speech! I hope he does well!""]"
3210,0,
3210,1,
3210,2,"[""Wow, I'm really sorry to hear that. I was really hoping to help out."", ""I'm sorry to hear that. I was really hoping to help out."", 'What? Why not? I\x92m more than qualified!']"
3211,0,
3211,1,
3211,2,
3211,3,"[""I'm sorry to hear that, Joey. Our research cycles can be pretty inflexible, so it's unlikely that we'll be able to accommodate you. Thanks for considering donating, though!""]"
3212,0,
3212,1,
3212,2,
3212,3,
3212,4,"['Okay, great. I\x92ll sign up for the one on Wednesday.\nOther: Great, we\x92ll see you then.\nMarv: Thank you!', 'Oh, okay. I\x92ll check back later then. Thanks.', 'Oh, okay. Yeah, I\x92ll definitely keep an eye out for that. Thanks.', 'Oh, okay. I\x92ll just take a look then.', 'Thank you so much!', 'Okay, great. I\x92ll sign up for the one on Wednesday.\nOther: You don\x92t have to be so emotional about it.']"
3213,0,
3213,1,
3213,2,
3213,3,
3213,4,
3213,5,"['I\x92m sorry, but you don\x92t meet the qualifications for this study.\nOther: What are the qualifications?\nMarv: You have to be between the ages of 18 and 24.\nOther: I am!\nMarv: I\x92m sorry, but you don\x92', 'I\x92m sorry, but you don\x92t meet the qualifications for this study.']"
3214,0,
3214,1,
3214,2,
3214,3,
3214,4,
3214,5,
3214,6,"['Oh, I see. Well, I\x92ll keep that in mind for next time. Thanks.', 'Well I\x92m an identical twin.\nOther: That\x92s great! We\x92ll need you to come in for a screening.']"
3215,0,
3215,1,
3215,2,
3215,3,
3215,4,
3215,5,
3215,6,
3215,7,"['Yes, the pay is very good for this particular study.']"
3216,0,
3216,1,
3216,2,
3216,3,
3216,4,
3216,5,
3216,6,
3216,7,
3216,8,"['Well, I\x92m not an identical twin, but I\x92m a very close second.\nOther: I\x92m sorry, but you don\x92t meet the requirements for this study.\nMarv: Oh, okay.', 'Well, what about this one?\nOther: That one is for people with a fear of heights.\nMarv: I\x92m not afraid of heights.\nOther: You don\x92t have to be afraid of heights to participate, but you do have to be willing to go to the top of', 'That\x92s a lot of money.\nOther: Yes, it is.']"
3217,0,
3217,1,
3217,2,
3217,3,
3217,4,
3217,5,
3217,6,
3217,7,
3217,8,
3217,9,"[""That one's not open to the public.""]"
3218,0,
3218,1,
3218,2,"[""Wow! You made cookies! I'm so happy for you!"", ""I'm so happy for you!""]"
3219,0,
3219,1,
3219,2,
3219,3,['You didn\x92t like my potato chips?']
3220,0,
3220,1,
3220,2,
3220,3,
3220,4,"[""I'll try one!""]"
3221,0,
3221,1,
3221,2,
3221,3,
3221,4,
3221,5,['Yay!']
3222,0,
3222,1,
3222,2,
3222,3,
3222,4,
3222,5,
3222,6,"[""I'll be sure to eat them in the living room then. Thanks for the reminder!"", ""I'll remember that! Thanks for the reminder.""]"
3223,0,
3223,1,
3223,2,
3223,3,
3223,4,
3223,5,
3223,6,
3223,7,"[""Great! I'll have some waiting for you."", 'I\x92ll be waiting!']"
3224,0,
3224,1,
3224,2,
3224,3,
3224,4,
3224,5,
3224,6,
3224,7,
3224,8,
3224,9,['Just getting the cookies.']
3225,0,
3225,1,
3225,2,"[""I'm sorry to hear that. It must be really tough for you to deal with.""]"
3226,0,
3226,1,
3226,2,
3226,3,"[""I'm sorry to hear that you're tired. It's been great talking to you, too. I hope we can chat again soon!"", ""I'm feeling really emotional right now. Please understand."", ""I'm so emotional right now! I can't even think straight.""]"
3227,0,
3227,1,
3227,2,
3227,3,
3227,4,"[""You're leaving me?""]"
3228,0,
3228,1,
3228,2,
3228,3,"[""I don't know. It's really annoying.""]"
3229,0,
3229,1,
3229,2,
3229,3,
3229,4,
3229,5,"['Oh, I see. So that\x92s what we have to do to get on camera.']"
3230,0,
3230,1,
3230,2,
3230,3,
3230,4,
3230,5,
3230,6,
3230,7,"[""I don't know. But I'm getting really frustrated.""]"
3231,0,
3231,1,
3231,2,
3231,3,
3231,4,
3231,5,
3231,6,
3231,7,
3231,8,"['What? No! I just-\nOther: You just what?', ""Ha! I don't think so!""]"
3232,0,
3232,1,
3232,2,
3232,3,
3232,4,
3232,5,
3232,6,
3232,7,
3232,8,
3232,9,"['Why are you being so mean to me? I thought we were friends!', ""I'm so emotional right now.""]"
3233,0,
3233,1,
3233,2,
3233,3,
3233,4,
3233,5,
3233,6,
3233,7,
3233,8,
3233,9,
3233,10,['Thanks!']
3234,0,
3234,1,
3234,2,
3234,3,
3234,4,
3234,5,
3234,6,
3234,7,
3234,8,
3234,9,
3234,10,
