Dialogue_ID,Utterance_ID,Knowledge
3271,0,
3271,1,
3271,2,['I feel embarrassed and exposed. I feel like everyone is staring at me and laughing at me. I feel like I want to hide away and disappear.']
3272,0,
3272,1,
3272,2,
3272,3,"['I feel embarrassed and exposed. I feel like everyone can see me and I am vulnerable. I feel like I am not in control.', 'I feel embarrassed and exposed. I feel like everyone can see me and I am vulnerable.']"
3273,0,
3273,1,
3273,2,
3273,3,
3273,4,['I feel embarrassed and exposed. I feel like everyone is staring at me and laughing at me. I feel like I want to hide or cover myself up.']
3274,0,
3274,1,
3274,2,
3274,3,
3274,4,
3274,5,"['I feel embarrassed and exposed. I feel like everyone is staring at me and laughing at me. I feel like I am completely vulnerable.', 'I feel embarrassed and exposed. I feel like everyone is staring at me and laughing at me. I feel like I am completely vulnerable and helpless.']"
3275,0,
3275,1,
3275,2,
3275,3,
3275,4,
3275,5,
3275,6,['I feel embarrassed and exposed. I feel like everyone is looking at me and laughing at me. I feel like I am the only one who is naked and vulnerable.']
3276,0,
3276,1,
3276,2,
3276,3,
3276,4,
3276,5,
3276,6,
3276,7,['I feel embarrassed and exposed. I feel like everyone is looking at me and laughing at me. I feel like I want to hide or run away.']
3277,0,
3277,1,
3277,2,['I feel happy because I have made dinner for my loved one and they are appreciative.']
3278,0,
3278,1,
3278,2,
3278,3,['I feel happy because my favorite food is ready.']
3279,0,
3279,1,
3279,2,
3279,3,
3279,4,"[""I feel happy because I made my husband's favorite meal.""]"
3280,0,
3280,1,
3280,2,
3280,3,
3280,4,
3280,5,['I feel happy because my favorite food is ready.']
3281,0,
3281,1,
3281,2,
3281,3,
3281,4,
3281,5,
3281,6,['I feel happy because my partner is happy with the dinner I made for them.']
3282,0,
3282,1,
3282,2,
3282,3,
3282,4,
3282,5,
3282,6,
3282,7,['I feel happy because my favorite food is ready and I get to eat it with my loved one.']
3283,0,
3283,1,
3283,2,
3283,3,
3283,4,"[""I feel frustrated because I wanted to see the movie and now it's ruined."", ""I feel uncomfortable and a little bit amused. I think it's because I can't believe that something like this actually happened."", 'I feel embarrassed for Monica because she is telling a story that is not appropriate for the situation.']"
3284,0,
3284,1,
3284,2,
3284,3,
3284,4,
3284,5,"['I feel embarrassed and humiliated. I was hoping that someone would notice my predicament and help me, but instead they just laughed at me.', 'I feel embarrassed and humiliated. I was hoping that someone would notice my discomfort and help me out, but instead they just laughed at me.', 'I feel embarrassed and humiliated. I was hoping that someone would notice my pain and help me, but instead they just laughed at me.', 'I feel embarrassed and humiliated. I was hoping that someone would notice my problem and help me, but instead they just laughed at me.']"
3285,0,
3285,1,
3285,2,
3285,3,
3285,4,
3285,5,
3285,6,"['I feel uncomfortable now because Monica is talking about something that is inappropriate.', 'I feel now that Monica is not happy with the current situation. She is probably feeling frustrated and maybe a little bit embarrassed.', 'I feel now that Monica is not enjoying her time at the table. She is uncomfortable with the situation and feels that it is inappropriate.', 'I feel now that Monica is not happy with the current situation. She is disappointed and feels that it is not right.', 'I feel now that Monica is very rude and inconsiderate. She is making fun of the situation that they are in and she is not taking it seriously. I think she is doing this because she is uncomfortable and does not know how to handle the situation.', ""I feel now that Monica is a very rude person. She is making fun of people who are less fortunate than her and she is doing it in a very mean way. I don't think this is appropriate behavior for someone who is supposed to be a friend."", 'I feel now that Monica is not enjoying her time at the table. She is finding the situation with Underdog to be inappropriate and is uncomfortable.']"
3286,0,
3286,1,
3286,2,
3286,3,
3286,4,
3286,5,
3286,6,
3286,7,"[""I feel frustrated because I feel like I'm not being heard.""]"
3287,0,
3287,1,
3287,2,
3287,3,
3287,4,
3287,5,
3287,6,
3287,7,
3287,8,"['I feel uncomfortable and annoyed. I think Monica is being judgmental and presumptuous.', ""I feel uncomfortable and embarrassed. I think Monica is making fun of the people at the other table, and I don't think it's very funny."", 'I feel uncomfortable and annoyed. I think Monica is being judgmental and snobby.', 'I feel uncomfortable and offended. I think Monica is being rude and insensitive.', 'I feel uncomfortable and annoyed. I think Monica is being rude and insensitive.', 'I feel uncomfortable and annoyed. I think Monica is being judgmental and hypocritical.']"
3288,0,
3288,1,
3288,2,
3288,3,
3288,4,
3288,5,
3288,6,
3288,7,
3288,8,
3288,9,['I feel uncomfortable and embarrassed. I feel this way because I am witnessing something inappropriate and I am not sure how to react.']
3289,0,
3289,1,
3289,2,
3289,3,
3289,4,
3289,5,
3289,6,
3289,7,
3289,8,
3289,9,
3289,10,['I feel uncomfortable because Monica is talking about something that is making her uncomfortable. I also feel a little sick because she is talking about getting a tongue in her ear.']
3290,0,
3290,1,
3290,2,
3290,3,
3290,4,
3290,5,
3290,6,
3290,7,
3290,8,
3290,9,
3290,10,
3290,11,"[""I feel disgusted and offended. I think it's sick and inappropriate that they are making out in public.""]"
3291,0,
3291,1,
3291,2,
3291,3,
3291,4,
3291,5,
3291,6,
3291,7,
3291,8,
3291,9,
3291,10,
3291,11,
3291,12,"[""I feel uncomfortable and embarrassed because I was just caught talking about something that I shouldn't have been."", ""I feel uncomfortable and a little grossed out. I wasn't expecting Monica to say something like that, and it's just not something I want to think about."", ""I feel disgusted and offended by Monica's comment. It's not really true that I've gotten rambunctious with Ross, and I think it's sick and disgusting that she would say that."", ""I feel uncomfortable and a little grossed out. I wasn't expecting Monica to be so graphic about what she saw, and it's making me feel a little uneasy."", 'I feel uncomfortable and embarrassed because I was just caught talking about something inappropriate.']"
3292,0,
3292,1,
3292,2,
3292,3,
3292,4,
3292,5,
3292,6,
3292,7,
3292,8,
3292,9,
3292,10,
3292,11,
3292,12,
3292,13,"[""I feel disgusted and appalled. I can't believe Joey would think it's ok to make out with someone else at our table, let alone Ross.""]"
3293,0,
3293,1,
3293,2,
3293,3,
3293,4,
3293,5,
3293,6,
3293,7,
3293,8,
3293,9,
3293,10,
3293,11,
3293,12,
3293,13,
3293,14,"['I feel embarrassed and ashamed. I was thinking about Ross and Monica getting close at the table and I made a comment that was inappropriate.', 'I feel uncomfortable and embarrassed. I was just trying to make a joke, but it clearly backfired. Monica is right, this is not appropriate behavior for a Broadway show.', 'I feel uncomfortable and a little sick to my stomach. I think Monica is right, this is kind of sick and inappropriate.']"
3294,0,
3294,1,
3294,2,
3294,3,
3294,4,
3294,5,
3294,6,
3294,7,
3294,8,
3294,9,
3294,10,
3294,11,
3294,12,
3294,13,
3294,14,
3294,15,"[""I feel disgusted and appalled. I can't believe Joey would think it's ok to watch two people have sex in public, let alone make a joke about it."", ""I feel disgusted and appalled. I can't believe Joey would think it's ok to watch two people have sex in public, let alone make a comment about it."", ""I feel disgusted and appalled. I can't believe Joey would think it's ok to watch two people have sex in public. It's sick and gross.""]"
3295,0,
3295,1,
3295,2,
3295,3,
3295,4,
3295,5,
3295,6,
3295,7,
3295,8,
3295,9,
3295,10,
3295,11,
3295,12,
3295,13,
3295,14,
3295,15,
3295,16,"[""I feel disgusted and sickened by what I just saw. I can't believe that people would be so inappropriate in public."", 'I feel uncomfortable and a little sick to my stomach. I think Monica is right, this is kind of sick and inappropriate.']"
3296,0,
3296,1,
3296,2,
3296,3,
3296,4,
3296,5,
3296,6,
3296,7,
3296,8,
3296,9,
3296,10,
3296,11,
3296,12,
3296,13,
3296,14,
3296,15,
3296,16,
3296,17,"[""I feel disgusted and horrified. I can't believe Joey would think it's ok to make a move on Ross's girlfriend while they are all out together. It's sick and twisted, and I want nothing to do with it."", 'I feel disgusted and offended. I think what Joey did was sick and inappropriate.']"
3297,0,
3297,1,
3297,2,
3297,3,
3297,4,
3297,5,
3297,6,
3297,7,
3297,8,
3297,9,
3297,10,
3297,11,
3297,12,
3297,13,
3297,14,
3297,15,
3297,16,
3297,17,
3297,18,"['I feel frustrated because I want to leave but the other person is trying to stop me.', ""I feel uncomfortable and disgusted. I think it's inappropriate that they are talking about this in public."", ""I feel disgusted and appalled. I can't believe people would actually do something like that, it's sick and twisted.""]"
3298,0,
3298,1,
3298,2,
3298,3,"['I feel happy now because I am able to help two people who love each other to get married.', 'I feel happy now because I am able to help others achieve their goals.']"
3299,0,
3299,1,
3299,2,
3299,3,
3299,4,['I feel happy now because I am getting married.']
3300,0,
3300,1,
3300,2,
3300,3,
3300,4,
3300,5,"['I feel happy now because I am about to get married.', 'I feel happy now because I am getting married.']"
3301,0,
3301,1,
3301,2,
3301,3,
3301,4,
3301,5,
3301,6,['I feel now that I am getting married and I am very happy. I am also excited to start my new life with my partner.']
3302,0,
3302,1,
3302,2,
3302,3,
3302,4,
3302,5,
3302,6,
3302,7,['I feel happy now because I am getting married.']
3303,0,
3303,1,
3303,2,
3303,3,
3303,4,
3303,5,
3303,6,
3303,7,
3303,8,['I feel excited because I am about to get married!']
3304,0,
3304,1,
3304,2,
3304,3,
3304,4,
3304,5,
3304,6,
3304,7,
3304,8,
3304,9,['I feel happy and excited because I am about to get married!']
3305,0,
3305,1,
3305,2,
3305,3,
3305,4,
3305,5,
3305,6,
3305,7,
3305,8,
3305,9,
3305,10,['I feel happy because I am getting married.']
3306,0,
3306,1,
3306,2,['I feel curious now. I want to know why Rachel would only consider being a surrogate for someone if they asked.']
3307,0,
3307,1,
3307,2,
3307,3,['I would have to think about it if you asked me to be a surrogate for you. I would need to know more about the situation and why you are asking me specifically.']
3308,0,
3308,1,
3308,2,
3308,3,
3308,4,['I feel happy that Rachel would be willing to be a surrogate for me if I needed one.']
3309,0,
3309,1,
3309,2,
3309,3,
3309,4,
3309,5,['I feel happy that Monica trusts me enough to ask me to be a surrogate for her. I would do it because I love her and I know she would take good care of the baby.']
3310,0,
3310,1,
3310,2,
3310,3,
3310,4,
3310,5,
3310,6,['I feel touched that Rachel would be willing to be a surrogate for me. It shows how much she cares for me and how close our relationship is.']
3311,0,
3311,1,
3311,2,
3311,3,
3311,4,
3311,5,
3311,6,
3311,7,['I feel happy because Monica asked me to be a surrogate for her.']
3312,0,
3312,1,
3312,2,
3312,3,
3312,4,
3312,5,
3312,6,
3312,7,
3312,8,['I feel happy that Rachel would be willing to be a surrogate for me if I needed one.']
3313,0,
3313,1,
3313,2,['I feel excited because Monica correctly guessed that Joshua had asked me out on a date.']
3314,0,
3314,1,
3314,2,
3314,3,['I feel happy for Rachel because she seems to be really excited about what happened.']
3315,0,
3315,1,
3315,2,
3315,3,
3315,4,"['I feel excited because Monica is excited for me.', 'I feel excited because Monica seems to think that Joshua asking me out would be a good thing.']"
3316,0,
3316,1,
3316,2,
3316,3,
3316,4,
3316,5,['I feel happy for Rachel because she seems to be really excited about what happened.']
3317,0,
3317,1,
3317,2,
3317,3,
3317,4,
3317,5,
3317,6,['I feel disappointed because I was hoping that Joshua would ask me out.']
3318,0,
3318,1,
3318,2,
3318,3,
3318,4,
3318,5,
3318,6,
3318,7,['I am feeling scared because I am not sure what is going on.']
3319,0,
3319,1,
3319,2,
3319,3,
3319,4,
3319,5,
3319,6,
3319,7,
3319,8,
3319,9,
3319,10,"['I feel frustrated because I was hoping for some excitement from Monica, but instead she seems disinterested in my story.', 'I feel frustrated because I do not understand what is happening.', 'I feel frustrated because I was hoping for some excitement from Joshua, but instead he was just interested in the cufflinks. Monica seems to be more interested in the electrical plans for the building than in anything else.', 'I feel excited because Monica was able to get the electrical plans for the building.']"
3320,0,
3320,1,
3320,2,"['I feel nervous because I think everyone is judging me.', 'I feel now like I need to explain myself. I feel like people are judging me and I need to prove that I am not what they think.', 'I feel embarrassed because I think everyone is judging me.']"
3321,0,
3321,1,
3321,2,
3321,3,"['I feel frustrated with Janice because she is not listening to what I am saying. I think she is judging me without knowing all the facts.', 'I feel uncomfortable and a little bit annoyed. I think Janice is trying to make excuses for something she did wrong.', ""I feel uncomfortable and annoyed. I think Janice is trying to make excuses for Chandler and I don't appreciate it."", 'I feel uncomfortable and a little bit embarrassed. I think Janice is about to say something that she thinks will make us all judge her.']"
3322,0,
3322,1,
3322,2,
3322,3,
3322,4,['I feel relieved that nobody is judging me.']
3323,0,
3323,1,
3323,2,['I feel frustrated because I lost money.']
3324,0,
3324,1,
3324,2,
3324,3,"['I feel sad because I lost my money.', 'I feel frustrated because I lost money.']"
3325,0,
3325,1,
3325,2,
3325,3,
3325,4,"['I feel sad because I lost my money.', 'I feel frustrated because I lost money.']"
3326,0,
3326,1,
3326,2,
3326,3,
3326,4,
3326,5,['I feel sad because I miss Chandler.']
3327,0,
3327,1,
3327,2,
3327,3,
3327,4,
3327,5,
3327,6,"['I feel angry because Ross and Rachel just left me with the bill.', ""I feel sad because I'm leaving my friends.""]"
3328,0,
3328,1,
3328,2,
3328,3,
3328,4,
3328,5,
3328,6,
3328,7,['I feel angry and frustrated because I just lost twelve dollars.']
3329,0,
3329,1,
3329,2,
3329,3,
3329,4,
3329,5,
3329,6,
3329,7,
3329,8,['I feel happy because Chandler is finally getting the attention he deserves from Phoebe.']
3330,0,
3330,1,
3330,2,
3330,3,
3330,4,
3330,5,
3330,6,
3330,7,
3330,8,
3330,9,"['I feel nervous and excited because Monica saw me and Phoebe flirting and she knows that Phoebe is attracted to me.', ""I feel embarrassed and exposed. I feel like Monica knows something that I don't want her to know."", 'I feel happy because Monica believes me that Phoebe is attracted to me.']"
3331,0,
3331,1,
3331,2,
3331,3,
3331,4,
3331,5,
3331,6,
3331,7,
3331,8,
3331,9,
3331,10,"[""I feel scared because Phoebe knows about Chandler and I's relationship."", ""I feel nervous and scared because Phoebe knows about Chandler and I's relationship and she might tell Rachel.""]"
3332,0,
3332,1,
3332,2,
3332,3,
3332,4,
3332,5,
3332,6,
3332,7,
3332,8,
3332,9,
3332,10,
3332,11,"[""I feel nervous and scared because Monica says that Phoebe knows about us and is just trying to freak us out. This could mean that Phoebe knows we're attracted to each other and is trying to make us uncomfortable, or that she knows we're secretly dating and is trying to expose us. Either way"", 'I feel embarrassed and exposed. I feel like Monica and I have been caught and that Phoebe is just trying to make us feel uncomfortable.', 'I feel scared and worried because Monica thinks that Phoebe knows about our relationship and is trying to freak us out.']"
3333,0,
3333,1,
3333,2,"[""I feel scared because Ross has been in the dark room for a long time and I don't know what he is doing.""]"
3334,0,
3334,1,
3334,2,"['I feel victorious because I challenged Ross to a race and he accepted.', 'I feel triumphant because I just won an argument with Ross.', 'I feel frustrated because Ross seems uninterested in doing what I want to do.', ""I feel frustrated because Ross doesn't seem to want to go anywhere.""]"
3335,0,
3335,1,
3335,2,
3335,3,"['I feel excited because I am about to wrestle with Monica.', 'I feel nervous because I am about to wrestle Monica.', 'I feel angry because Monica is challenging me to a wrestling match.']"
3336,0,
3336,1,
3336,2,['I feel frustrated because I feel like we are not on the same page and we are not focusing on the task at hand.']
3337,0,
3337,1,
3337,2,
3337,3,['I feel frustrated. I feel like Ross and Phoebe are not taking this situation seriously. I feel like they are not listening to me and my experience.']
3338,0,
3338,1,
3338,2,
3338,3,
3338,4,
3338,5,
3338,6,
3338,7,
3338,8,
3338,9,
3338,10,"[""I feel a mixture of amusement and horror at the situation. It's amusing because it's a comical situation, but it's also horrifying because a human life is at stake."", ""I feel relieved that the dead fat guy is finally going to be poked. I feel a little bit grossed out by the whole situation, but mostly I just feel relieved that it's almost over."", ""I feel nervous and scared. I don't want to be responsible for accidentally killing someone, even if they are already dead."", 'I feel a mixture of horror and fascination. I am horrified because there is a dead body on a stick, and I am fascinated because of the way Joey is so matter-of-fact about the situation.', ""I feel frustrated because we are trying to save a man's life and Joey is not taking it seriously."", 'I feel a mixture of anxiety and excitement. I am anxious because I am about to poke a dead body with a stick, and I am excited because I am about to see what happens.', ""I feel frustrated. I feel like we're not making any progress and that we're just going to end up with a dead body on our hands.""]"
3339,0,
3339,1,
3339,2,
3339,3,
3339,4,
3339,5,
3339,6,
3339,7,
3339,8,
3339,9,
3339,10,
3339,11,['I feel relieved that the man is alive.']
3340,0,
3340,1,
3340,2,
3340,3,
3340,4,
3340,5,
3340,6,
3340,7,
3340,8,
3340,9,
3340,10,
3340,11,
3340,12,"['I feel relieved that the man is alive, but I am still poking him because we need to get him out of the window.']"
3341,0,
3341,1,
3341,2,
3341,3,
3341,4,
3341,5,
3341,6,
3341,7,
3341,8,
3341,9,
3341,10,
3341,11,
3341,12,
3341,13,"['I feel relieved that the man is alive, but also a little grossed out that they were poking him with a stick.']"
3342,0,
3342,1,
3342,2,
3342,3,
3342,4,
3342,5,
3342,6,
3342,7,
3342,8,
3342,9,
3342,10,
3342,11,
3342,12,
3342,13,
3342,14,"[""I feel relieved that the man is alive, but also a little bit horrified at the situation. It must have been very difficult for him to be in such a precarious position, and I'm glad that he is safe now."", 'I feel relieved that the man is alive, but also a little bit uncomfortable that we were poking him with a stick.', ""I feel relieved that the man is alive, but also a little bit uneasy about the situation. It's strange to see someone being poked with a stick, especially when they are naked."", 'I feel relieved that the man is alive, but also a little bit horrified at the situation. It must have been very difficult for him to be poked with a long stick by a group of people, especially when he was naked.']"
3343,0,
3343,1,
3343,2,
3343,3,
3343,4,
3343,5,
3343,6,
3343,7,
3343,8,
3343,9,
3343,10,
3343,11,
3343,12,
3343,13,
3343,14,
3343,15,"['I feel triumphant because we successfully poked the naked man and he is alive.', 'I feel relieved that the man is alive and that we were able to help him.']"
3344,0,
3344,1,
3344,2,
3344,3,
3344,6,"['I feel uncomfortable now because I am hearing about some unusual pet names that people have for each other.', 'I feel uncomfortable now because I am hearing about someones personal life that I am not supposed to know.', ""I feel uncomfortable now because I wasn't expecting Rachel to share such personal information about her friends' relationship."", 'I feel uncomfortable now because I am hearing about someones personal life that I am not supposed to know about.']"
3345,0,
3345,1,
3345,2,
3345,3,
3345,6,
3345,7,['I feel uncomfortable because they are using offensive language towards each other.']
3346,0,
3346,1,
3346,2,
3346,3,
3346,6,
3346,7,
3346,8,"['I feel uncomfortable because they are using offensive language towards each other.', 'I feel angry because Rachel is looking at the other person and not me.', 'I feel now that I am feeling uncomfortable because I am not sure if I should be looking at her or not.', 'I feel disgusted by their conversation. It is sick and twisted.', 'I feel betrayed and hurt. I trusted Sick Bastard and now I feel like he has betrayed me.']"
3347,0,
3347,1,
3347,2,
3347,3,
3347,6,
3347,7,
3347,8,
3347,9,"['I feel uncomfortable because the other people are using offensive language towards each other.', 'I feel uncomfortable because of the way they are talking to each other. It seems like they are not in a good place and they are taking their anger out on each other.']"
3348,0,
3348,1,
3348,2,
3348,3,
3348,6,
3348,7,
3348,8,
3348,9,
3348,10,['I am feeling angry because the person I am with (Sick Bastard) was looking at another person (Rachel).']
3349,0,
3349,1,
3349,2,
3349,3,
3349,6,
3349,7,
3349,8,
3349,9,
3349,10,
3349,11,['I feel uncomfortable now because they are using such harsh language with each other.']
3350,0,
3350,1,
3350,2,
3350,3,
3350,6,
3350,7,
3350,8,
3350,9,
3350,10,
3350,11,
3350,12,"['I am feeling very angry right now because the person I am with is looking at another woman while I am in labor. I think this is very disrespectful and it is making me very upset.', 'I am feeling angry because the person I am with is looking at another woman while I am in labor.', 'I am feeling very angry right now. I think that Rachel is in labor and Sick Bastard is looking at her. I am angry because I think that he is being disrespectful and because I think that he is enjoying seeing her in pain.']"
3351,0,
3351,1,
3351,2,
3351,3,
3351,6,
3351,7,
3351,8,
3351,9,
3351,10,
3351,11,
3351,12,
3351,13,"[""I feel uncomfortable and confused. I don't know why they are arguing or what they are talking about."", ""I feel uncomfortable and embarrassed because I was just trying to listen to Rachel's story and I didn't mean to eavesdrop on their argument."", ""I feel uncomfortable and a little scared. I think the woman is crazy and I don't want to be around her.""]"
3352,0,
3352,1,
3352,2,
3352,3,
3352,6,
3352,7,
3352,8,
3352,9,
3352,10,
3352,11,
3352,12,
3352,13,
3352,14,"['I am feeling very angry right now because I think that the other person was looking at my partner when she was in labor. I think they were doing it because they are a sick person and they get pleasure from seeing other people in pain.', 'I am feeling angry because I think that the other person was looking at my partner when she was in labor. I think they were trying to take advantage of the situation and get a glimpse of her while she was vulnerable.']"
3353,0,
3353,1,
3353,2,
3353,3,
3353,6,
3353,7,
3353,8,
3353,9,
3353,10,
3353,11,
3353,12,
3353,13,
3353,14,
3353,15,"['I feel uncomfortable and offended. I feel this way because the woman is clearly in labor and is yelling at her husband, accusing him of looking at other women. This is a private moment and I feel like I am intruding.', 'I feel uncomfortable and embarrassed. I feel this way because the people around me are arguing and using offensive language.']"
3354,0,
3354,1,
3354,2,
3354,3,
3354,6,
3354,7,
3354,8,
3354,9,
3354,10,
3354,11,
3354,12,
3354,13,
3354,14,
3354,15,
3354,16,['I feel uncomfortable now because of the way the other people are talking to each other. They are using offensive language and it makes me feel uncomfortable.']
3355,0,
3355,1,
3355,2,
3355,3,
3355,6,
3355,7,
3355,8,
3355,9,
3355,10,
3355,11,
3355,12,
3355,13,
3355,14,
3355,15,
3355,16,
3355,17,"['I feel uncomfortable and embarrassed. I feel this way because I am witnessing a very personal and private moment between two people, and I am not sure how to react or what to do.']"
3356,0,
3356,1,
3356,2,
3356,3,
3356,6,
3356,7,
3356,8,
3356,9,
3356,10,
3356,11,
3356,12,
3356,13,
3356,14,
3356,15,
3356,16,
3356,17,
3356,18,"[""I feel uncomfortable and a little bit scared. I don't know why the two people are arguing, but it seems like they might start fighting."", 'I feel uncomfortable and offended. I think the woman is being unreasonable, and the man is being needlessly defensive.', 'I feel uncomfortable and embarrassed. I feel this way because I am witnessing a very personal and private moment between two people, and I am not sure if I should be looking or not.']"
3357,0,
3357,1,
3357,2,
3357,3,
3357,6,
3357,7,
3357,8,
3357,9,
3357,10,
3357,11,
3357,12,
3357,13,
3357,14,
3357,15,
3357,16,
3357,17,
3357,18,
3357,19,"['I feel uncomfortable and offended. I feel this way because the people around me are arguing and using offensive language.', 'I feel uncomfortable and embarrassed. I feel this way because I am in the presence of two people who are arguing with each other and using offensive language.']"
3358,0,
3358,1,
3358,2,
3358,3,
3358,6,
3358,7,
3358,8,
3358,9,
3358,10,
3358,11,
3358,12,
3358,13,
3358,14,
3358,15,
3358,16,
3358,17,
3358,18,
3358,19,
3358,20,"['I am feeling frustrated because the other people are not listening to me. I think they are both looking at Rachel, which makes me angry. I am also in labor, which is a very stressful situation.']"
3359,0,
3359,1,
3359,2,"['I feel now that I am correct and Rachel is incorrect. I feel this way because Pat Sajak is a game show host and not a musician.', 'I feel happy because I am talking to someone who shares my interest in Pat Sajak.']"
3360,0,
3360,1,
3360,2,
3360,3,"['I feel a little bit disappointed because I was hoping for a more interesting conversation.', 'I feel happy because I am talking to other people about game show hosts.', ""I feel now like I'm on a game show and I'm winning! I feel happy and excited because I'm doing well and I'm enjoying the game.""]"
3361,0,
3361,1,
3361,2,
3361,3,
3361,4,"['I feel now that I am very old because I do not know who these people are.', 'I feel happy because I am talking to someone who seems to be knowledgeable about game shows.', 'I feel now that I am very knowledgeable about game show hosts. I feel this way because I was able to correctly identify two very famous game show hosts.', 'I feel now that I am very intelligent because I know who Pat Sajak and Alex Trebek are.']"
3362,0,
3362,1,
3362,2,
3362,3,
3362,4,
3362,5,"['I feel nostalgic because these are all game show hosts from my childhood.', ""I feel a bit nostalgic now, thinking about all the game shows I used to watch growing up. I remember being really into game shows as a kid, and it's nice to think about those simpler times.""]"
3363,0,
3363,1,
3363,2,
3363,3,
3363,4,
3363,5,
3363,6,
3363,7,"['I feel victorious because I correctly guessed all three game show hosts.', ""I feel now like I need to step up my game show host knowledge because clearly Rachel knows more than I do. I also feel a little bit embarrassed that I don't know as much as she does."", 'I feel triumphant because I correctly guessed all three game show hosts.', 'I feel confident now because I know that I can beat any game show host in a fight.', ""I feel now like I need to find a game show host to kick Rachel's ass.""]"
3364,0,
3364,1,
3364,2,
3364,3,
3364,4,
3364,5,
3364,6,
3364,7,
3364,8,"['I feel now that I am not unagi because I cannot kick the ass of every game show host.', 'I feel now that I am fully prepared to take on any game show host, because I know that I can beat them all. I feel confident and ready to take on any challenge.', 'I feel very confident now because I know that I can beat any game show host in a fight.', 'I feel confident now because I know that I can beat any game show host in a fight.']"
3365,0,
3365,1,
3365,2,
3365,3,
3365,4,
3365,5,
3365,6,
3365,7,
3365,8,
3365,9,"['I feel confident and proud because I can name so many game show hosts.', ""I feel confident and cocky. I think I can take on any game show host because I'm just that good."", ""I feel victorious because I was able to name three game show hosts that Phoebe couldn't."", ""I feel confident and cocky. I think I can take on any game show host because I'm good at trivia.""]"
3366,0,
3366,1,
3366,2,
3366,3,
3366,4,
3366,5,
3366,6,
3366,7,
3366,8,
3366,9,
3366,10,"['I feel now that I am not unagi because it is not something that I am, it is something that I have.', 'I feel frustrated because I do not understand what they are talking about.', ""I feel annoyed because Phoebe keeps asking about game show hosts and I don't understand why.""]"
3367,0,
3367,1,
3367,2,"['I feel now that I am annoyed because I think that Monica lost her eyelash curler on purpose.', 'I feel now that I am feeling a little frustrated because I can not find my eyelash curler.', 'I feel now that I am happy to help my friend in need. I know how important it is to have an eyelash curler, so I am glad that I can help her out.', 'I feel now that I am curious and want to know more about what is going on. I also feel a bit concerned and worried about what could happen next.']"
3368,0,
3368,1,
3368,2,
3368,3,"[""I feel now like I'm in a good mood because I was able to help my friend."", ""I feel now like I'm in a sitcom because of the way Joey reacted. I think it's funny.""]"
3369,0,
3369,1,
3369,2,
3369,3,
3369,4,"[""I feel now that I am feeling a bit embarrassed because I think I lost my eyelash curler. I am also feeling a bit frustrated because I can't find it."", ""I feel now that I am feeling a bit embarrassed because I lost my eyelash curler and had to ask to borrow Rachel's."", 'I feel now that I am feeling really good because I just got an eyelash curler from Rachel.', ""I feel embarrassed because I accidentally said something out loud that I wasn't supposed to."", 'I feel now that I am feeling frustrated because I cannot find my eyelash curler.']"
3370,0,
3370,1,
3370,2,
3370,3,
3370,4,
3370,5,
3370,6,['I feel frustrated because Joey is not paying attention to me.']
3371,0,
3371,1,
3371,2,
3371,3,
3371,4,
3371,5,
3371,6,
3371,7,"['I feel curious now because I want to know what Chandler wants to talk to Joey about.', 'I feel excited because I think Chandler is going to ask me out.']"
3372,0,
3372,1,
3372,2,
3372,3,
3372,4,
3372,5,
3372,6,
3372,7,
3372,8,"[""I feel frustrated because I wanted to borrow Rachel's eyelash curler and Joey interrupted."", ""I feel frustrated because I'm trying to have a conversation with Rachel and Joey keeps interrupting."", ""I feel embarrassed because Joey is making a big deal out of me borrowing Rachel's eyelash curler.""]"
3373,0,
3373,1,
3373,2,
3373,3,
3373,4,
3373,5,
3373,6,
3373,7,
3373,8,
3373,9,"['I feel surprised because I did not expect Monica and Chandler to be together.', ""I feel excited because I just found out that Monica and Chandler are secretly dating. I think it's really sweet that they are keeping it a secret and I'm excited to see how their relationship develops."", 'I feel excited because I just found out that Monica and Chandler are secretly dating.', 'I feel shocked and surprised. I had no idea that Monica and Chandler were secretly dating. This revelation has completely caught me off guard.']"
3374,0,
3374,1,
3374,2,
3374,3,
3374,4,
3374,5,
3374,6,
3374,7,
3374,8,
3374,9,
3374,10,"['I feel happy because I have found someone to talk to about my secret.', ""I feel excited because I have just found out that two of my friends are secretly dating. I am happy for them and can't wait to see how their relationship develops."", 'I feel excited because I have been given the opportunity to talk to Joey about something that is important to me.']"
3375,0,
3375,1,
3375,2,
3375,3,
3375,4,
3375,5,
3375,6,
3375,7,
3375,8,
3375,9,
3375,10,
3375,11,"['I feel excited because Chandler and Monica are dating.', 'I feel surprised and confused. I had no idea that Chandler and Monica were together. I am also curious about how they got together and when it happened.']"
3376,0,
3376,1,
3376,2,
3376,3,
3376,4,
3376,5,
3376,6,
3376,7,
3376,8,
3376,9,
3376,10,
3376,11,
3376,12,['I feel happy because I am in love.']
3377,0,
3377,1,
3377,2,
3377,3,
3377,4,
3377,5,
3377,6,
3377,7,
3377,8,
3377,9,
3377,10,
3377,11,
3377,12,
