Dialogue_ID,Utterance_ID,Utterance,Speaker,Emotion,Sentiment
s02_e15_c07,s02_e15_c07_u024,What's this.,Rachel Green,Scared,negative
s02_e15_c07,s02_e15_c07_u025,Could you get us a couple of beers?,Chandler Bing,Joyful,positive
s02_e15_c08,s02_e15_c08_u002,I'm going to look into your eyes now.,Richard Burke,Neutral,neutral
s02_e15_c08,s02_e15_c08_u003,Really.,Monica Geller,Joyful,positive
s02_e15_c08,s02_e15_c08_u004,"Yeah, that's my job. Alright, look up. . . look down, now open your eyes, now look down. That's right, look into the light. Now look at me. . . OK. Your eyes look good. Those are good eyes.",Richard Burke,Peaceful,positive
s02_e15_c08,s02_e15_c08_u005,"Good, they feel good, in my head.",Monica Geller,Peaceful,positive
s02_e15_c08,s02_e15_c08_u006,"So, it's great to see ya.",Richard Burke,Peaceful,positive
s02_e15_c08,s02_e15_c08_u007,You too.,Monica Geller,Joyful,positive
s02_e15_c08,s02_e15_c08_u008,You too.,Richard Burke,Neutral,neutral
s02_e15_c08,s02_e15_c08_u009,"OK, um. Goodbye.",Monica Geller,Neutral,neutral
s02_e15_c08,s02_e15_c08_u010,Drops!,Richard Burke,Neutral,neutral
s02_e15_c08,s02_e15_c08_u011,What?,Monica Geller,Neutral,neutral
s02_e15_c08,s02_e15_c08_u012,"Drops. Here, they're free.",Richard Burke,Joyful,positive
s02_e15_c08,s02_e15_c08_u013,"Thanks. So, I guess I better be going.",Monica Geller,Neutral,neutral
s02_e15_c08,s02_e15_c08_u014,"Oh, OK, yeah. I'll see ya later.",Richard Burke,Neutral,neutral
s02_e15_c08,s02_e15_c08_u015,Thanks again.,Monica Geller,Joyful,positive
s02_e15_c11,s02_e15_c11_u002,"Wow, is that Michelle?",Monica Geller,Joyful,positive
s02_e15_c11,s02_e15_c11_u003,Yep.,Richard Burke,Neutral,neutral
s02_e15_c11,s02_e15_c11_u004,"I've not seen her since high school graduation. Oh my God, that night she got so dru. . . motional.",Monica Geller,Neutral,neutral
s02_e15_c11,s02_e15_c11_u005,"Ya know, she's having another baby.",Richard Burke,Joyful,positive
s02_e15_c11,s02_e15_c11_u006,I thought she just had one.,Monica Geller,Neutral,neutral
s02_e15_c11,s02_e15_c11_u007,"No no. Henry's almost two and he's talking and everyting. Here. You know, the other day he told me he liked me better than his other grandpa. Now in all fairness his other grandpa's a drunk but still. . .",Richard Burke,Joyful,positive
s02_e15_c11,s02_e15_c11_u008,"Oh, you're a grandpa.",Monica Geller,Neutral,neutral
s02_e15_c11,s02_e15_c11_u009,Yeah. Are we nuts here?,Richard Burke,Neutral,neutral
s02_e15_c11,s02_e15_c11_u010,"I don't know, maybe. I mean I'm dating a man who's pool I once peed in.",Monica Geller,Powerful,positive
s02_e15_c11,s02_e15_c11_u011,"I didn't need to know that. I guess 21 years is a lot. I mean, hell, I'm a whole person who can drink older than you.",Richard Burke,Peaceful,positive
s02_e15_c11,s02_e15_c11_u012,Yeah.,Monica Geller,Neutral,neutral
s02_e15_c11,s02_e15_c11_u013,So.,Richard Burke,Neutral,neutral
s02_e15_c11,s02_e15_c11_u014,So maybe we should just. . .,Monica Geller,Powerful,positive
s02_e15_c11,s02_e15_c11_u015,"Yeah, yeah, maybe.",Richard Burke,Neutral,neutral
s02_e15_c11,s02_e15_c11_u016,"Wow, this really sucks.",Monica Geller,Peaceful,positive
s02_e15_c11,s02_e15_c11_u017,"Yeah, it sure does.",Richard Burke,Peaceful,positive
s02_e15_c11,s02_e15_c11_u018,"Well, we don't really have to decide anything right now, do we?",Monica Geller,Scared,negative
s02_e15_c11,s02_e15_c11_u019,"No, no, there's no rush or anything.",Richard Burke,Scared,negative
s02_e15_c11,s02_e15_c11_u020,Pizza delivery.,Delivery Guy,Joyful,positive
s02_e15_c11,s02_e15_c11_u021,"Oh, I'm gonna kill those guys.",Monica Geller,Mad,negative
s02_e15_c12,s02_e15_c12_u002,Rach.,Ross Geller,Neutral,neutral
s02_e15_c12,s02_e15_c12_u003,Oh.,Rachel Green,Neutral,neutral
s02_e15_c12,s02_e15_c12_u004,I'm done.,Ross Geller,Sad,negative
s02_e15_c12,s02_e15_c12_u005,"Yeah well, you know what, so is uh, Sorentino's.",Rachel Green,Neutral,neutral
s02_e15_c12,s02_e15_c12_u006,"Wha, OK, I'm sorry, let's uh, why don't we find someplace else.",Ross Geller,Neutral,neutral
s02_e15_c12,s02_e15_c12_u007,"No, you know what, it's late, everything's gonna be closed. Why don't we just do it another night?",Rachel Green,Mad,negative
s02_e15_c12,s02_e15_c12_u008,"No, no, we won't.",Ross Geller,Neutral,neutral
s02_e15_c12,s02_e15_c12_u009,We won't?,Rachel Green,Neutral,neutral
s02_e15_c12,s02_e15_c12_u010,C'mon.,Ross Geller,Powerful,positive
s02_e15_c12,s02_e15_c12_u011,"OK, that's dead right?",Rachel Green,Scared,negative
s02_e15_c13,s02_e15_c13_u002,What is this? What are we doing?,Rachel Green,Scared,negative
s02_e15_c13,s02_e15_c13_u003,Shh. Do you want cran-apple or cran-grape?,Ross Geller,Powerful,positive
s02_e15_c13,s02_e15_c13_u004,Grape.,Rachel Green,Neutral,neutral
s02_e15_c13,s02_e15_c13_u005,"OK, now, sit. OK.",Ross Geller,Powerful,positive
s02_e15_c13,s02_e15_c13_u006,"Oh, God.",Rachel Green,Mad,negative
s02_e15_c13,s02_e15_c13_u007,Sorry.,Ross Geller,Sad,negative
s02_e15_c13,s02_e15_c13_u008,"Ah, so what are we looking at?",Rachel Green,Neutral,neutral
s02_e15_c13,s02_e15_c13_u009,"Well uh, you see that, that little cluster of stars next to the big one? That is Ursa Major.",Ross Geller,Joyful,positive
s02_e15_c13,s02_e15_c13_u010,Really?,Rachel Green,Peaceful,positive
s02_e15_c13,s02_e15_c13_u011,"I've no idea, could be. Listen, I'm sorry I had to work tonight.",Ross Geller,Sad,negative
s02_e15_c13,s02_e15_c13_u012,"Oh it's OK. You were worth the wait, and I don't just mean tonight.",Rachel Green,Neutral,neutral
s02_e15_c13,s02_e15_c13_u013,You're not laughing.,Ross Geller,Scared,negative
s02_e15_c13,s02_e15_c13_u014,This time it's not so funny.,Rachel Green,Joyful,positive
s02_e15_c13,s02_e15_c13_u015,"Ah, oh God. Oh, honey, oh that's OK.",Rachel Green,Joyful,positive
s02_e15_c13,s02_e15_c13_u016,"What. Oh no, you just rolled over the juice box.",Ross Geller,Joyful,positive
s02_e15_c13,s02_e15_c13_u017,"Oh, thank God.",Rachel Green,Neutral,neutral
s02_e15_c14,s02_e15_c14_u002,Hi.,Ross Geller,Neutral,neutral
s02_e15_c14,s02_e15_c14_u003,Hi you. I can't believe I'm waking up next to you.,Rachel Green,Peaceful,positive
s02_e15_c14,s02_e15_c14_u004,I know it is pretty unbelievaaaaah.,Ross Geller,Scared,negative
s02_e15_c14,s02_e15_c14_u005,What?,Rachel Green,Scared,negative
s02_e15_c14,s02_e15_c14_u006,We're not alone.,Ross Geller,Scared,negative
s02_e16_c01,s02_e16_c01_u002,Man this is weird. You ever realize Captain Crunch's eyebrows are actually on his hat?,Joey Tribbiani,Scared,negative
s02_e16_c01,s02_e16_c01_u003,"That's what's weird? Joey, the man's been captain of a cereal for the last 40 years.",Chandler Bing,Scared,negative
s02_e16_c01,s02_e16_c01_u004,Waaa-aaah.,Chandler Bing,Scared,negative
s02_e16_c01,s02_e16_c01_u005,What?,Joey Tribbiani,Scared,negative
s02_e16_c01,s02_e16_c01_u006,The spoon. You licked and-and you put. You licked and you put.,Chandler Bing,Scared,negative
s02_e16_c01,s02_e16_c01_u007,"Yeah, so.",Joey Tribbiani,Neutral,neutral
s02_e16_c01,s02_e16_c01_u008,Well don't you see how gross that is? I mean that's like you using my toothbrush. You used my toothbrush?,Chandler Bing,Mad,negative
s02_e16_c01,s02_e16_c01_u009,"Well, that was only 'cause I used the red one to unclog the drain.",Joey Tribbiani,Neutral,neutral
s02_e16_c01,s02_e16_c01_u010,"Mine is the red one! Oh God. Can open, worms everywhere.",Chandler Bing,Mad,negative
s02_e16_c01,s02_e16_c01_u011,"Hey, why can't we use the same toothbrush, but we can use the same soap?",Joey Tribbiani,Scared,negative
s02_e16_c01,s02_e16_c01_u012,Because soap is soap. It's self-cleaning.,Chandler Bing,Peaceful,positive
s02_e16_c01,s02_e16_c01_u013,"Alright, well next time you take a shower, think about the last thing I wash and the first thing you wash.",Joey Tribbiani,Powerful,positive
s02_e16_c03,s02_e16_c03_u002,"Alright, shall we?",Ross Geller,Neutral,neutral
s02_e16_c03,s02_e16_c03_u003,"OK, wait, wait, wait, wait. You know what? Ross, let's - let's switch places. You get in the middle. No un-, ya know, unless this looks like we're trying to cover something up.",Monica Geller,Scared,negative
s02_e16_c03,s02_e16_c03_u004,"Monica, Monica, you could come in straddling him, they still wouldn't believe it. We're here.",Ross Geller,Joyful,positive
s02_e16_c03,s02_e16_c03_u005,Oh hi kids. Hi darling.,Judy Geller,Joyful,positive
s02_e16_c03,s02_e16_c03_u006,Happy birthday dad.,Monica Geller,Joyful,positive
s02_e16_c03,s02_e16_c03_u007,Oh thank you.,Ross Geller,Joyful,positive
s02_e16_c03,s02_e16_c03_u008,Hi ma.,Ross Geller,Neutral,neutral
s02_e16_c03,s02_e16_c03_u009,Happy birthday.,Richard Burke,Joyful,positive
s02_e16_c03,s02_e16_c03_u010,"Well, you kids thank Dr. Burke for the ride?",Judy Geller,Neutral,neutral
s02_e16_c03,s02_e16_c03_u011,"Uh, actually mom, I think Monica thanked him for the both of us.",Ross Geller,Neutral,neutral
s02_e16_c04,s02_e16_c04_u002,"Well, you kids take the train in?",Friend,Neutral,neutral
s02_e16_c04,s02_e16_c04_u003,"No, Richard Burke gave them a ride.",Judy Geller,Neutral,neutral
s02_e16_c04,s02_e16_c04_u004,"Oh. Speaking of whom, I hear he's got some 20-year-old twinkie in the city.",Friend,Neutral,neutral
s02_e16_c04,s02_e16_c04_u005,"Finger cramp. Oh God, sorry. Here, let me get that mom.",Monica Geller,Scared,negative
s02_e16_c04,s02_e16_c04_u006,"Sooo, Richard's shopping in the junior section.",Judy Geller,Neutral,neutral
s02_e16_c04,s02_e16_c04_u007,Are we still on that?,Monica Geller,Joyful,positive
s02_e16_c04,s02_e16_c04_u008,We just know she's got the IQ of a napkin.,Judy Geller,Mad,negative
s02_e16_c04,s02_e16_c04_u009,"She's probably not even very pretty, just young enough so that everything is still pointing up.",Friend,Peaceful,positive
s02_e16_c05,s02_e16_c05_u002,Can you believe this place?,Joey Tribbiani,Joyful,positive
s02_e16_c05,s02_e16_c05_u003,"I know, this is a great apartment.",Chandler Bing,Joyful,positive
s02_e16_c05,s02_e16_c05_u004,"Ah, I was just in the bathroom, and there's mirrors on both sides of you. So when you're in there it's like you're peein' with the Rockettes.",Joey Tribbiani,Joyful,positive
s02_e16_c05,s02_e16_c05_u005,"Wow, there's my fantasy come true. No, seriously.",Chandler Bing,Joyful,positive
s02_e16_c05,s02_e16_c05_u006,Hey.,Joey's Co-Star,Neutral,neutral
s02_e16_c05,s02_e16_c05_u007,"Hey! We were just sayin', great apartment man.",Joey Tribbiani,Joyful,positive
s02_e16_c05,s02_e16_c05_u008,Thanks. You want it?,Joey's Co-Star,Neutral,neutral
s02_e16_c05,s02_e16_c05_u009,Huh?,Joey Tribbiani,Neutral,neutral
s02_e16_c05,s02_e16_c05_u010,"Yeah, I'm movin' to a bigger place. You should definitely take this one.",Joey's Co-Star,Powerful,positive
s02_e16_c05,s02_e16_c05_u011,"Yeah, can you see me in a place like this?",Joey Tribbiani,Powerful,positive
s02_e16_c05,s02_e16_c05_u012,Why not? You hate park views and high ceilings? C'mon I'll show you the kitchen.,Joey's Co-Star,Powerful,positive
s02_e16_c05,s02_e16_c05_u013,"Oh that's all right fellas, I saw a kitchen this morning - on TV. Stop talking. OK.",Chandler Bing,Mad,negative
s02_e16_c06,s02_e16_c06_u002,"C'mon, tell us.",Ross Geller,Joyful,positive
s02_e16_c06,s02_e16_c06_u003,"Yeah, is she really 20.",Friend,Neutral,neutral
s02_e16_c06,s02_e16_c06_u004,I am not telling you guys anything.,Richard Burke,Neutral,neutral
s02_e16_c06,s02_e16_c06_u005,"C'mon Rich, it's my birthday, let me live vicariously.",Ross Geller,Joyful,positive
s02_e16_c06,s02_e16_c06_u006,"Dad, you really don't want to do that.",Ross Geller,Neutral,neutral
s02_e16_c06,s02_e16_c06_u007,"Ahh, what's a little mid-life crisis between friends?",Ross Geller,Joyful,positive
s02_e16_c06,s02_e16_c06_u008,"Jack, would you let it go?",Richard Burke,Mad,negative
s02_e16_c06,s02_e16_c06_u009,"Look, I know what you're going through. When I turned 50 I got the Porsche. You... you got your own little speedster.",Ross Geller,Joyful,positive
s02_e16_c06,s02_e16_c06_u010,"Guys. Seriously, it is not like that.",Richard Burke,Joyful,positive
s02_e16_c06,s02_e16_c06_u011,"Tell you what, maybe one of these weekends you can borrow the car and I cou. . .",Ross Geller,Joyful,positive
s02_e16_c06,s02_e16_c06_u012,"Dad, I beg you not to finish that sentence.",Ross Geller,Scared,negative
s02_e16_c06,s02_e16_c06_u013,What? I'm kidding. You know I'd never let him touch the Porsche.,Ross Geller,Neutral,neutral
s02_e16_c07,s02_e16_c07_u002,"OK Rach, which, which lily? This lily or that lily?",Phoebe Buffay,Mad,negative
s02_e16_c07,s02_e16_c07_u003,Well I. . .,Rachel Green,Neutral,neutral
s02_e16_c07,s02_e16_c07_u004,"I like this lily. It's more open, ya know, and that's like my mom. She had a more open, giving spirit. Ooh, Foghorn Leghorn, ooh.",Phoebe Buffay,Scared,negative
s02_e16_c07,s02_e16_c07_u005,"Alright, blonde girl, you're in room two, not so blonde girl, you're with me.",Tattoo Artist,Powerful,positive
s02_e16_c07,s02_e16_c07_u006,Here we go.,Phoebe Buffay,Powerful,positive
s02_e16_c07,s02_e16_c07_u007,Uh-huh.,Rachel Green,Neutral,neutral
s02_e16_c07,s02_e16_c07_u008,You're not going?,Phoebe Buffay,Powerful,positive
s02_e16_c07,s02_e16_c07_u009,Uh-huh.,Rachel Green,Neutral,neutral
s02_e16_c07,s02_e16_c07_u010,What? Is it - is this 'cause of what Ross said?,Phoebe Buffay,Scared,negative
s02_e16_c07,s02_e16_c07_u011,"No. Well, yeah, maybe.",Rachel Green,Scared,negative
s02_e16_c07,s02_e16_c07_u012,"I don't believe this. Is this how this relationship's gonna work? Ross equals boss. I mean, c'mon what is this, 1922?",Phoebe Buffay,Scared,negative
s02_e16_c07,s02_e16_c07_u013,What's 1922?,Rachel Green,Neutral,neutral
s02_e16_c07,s02_e16_c07_u014,"Just, you know, long time ago. Well, when men used to tell women what to do - a lot. And then there was suffrage, which is a good thing but is sounds horrible. Do you want to get this tattoo?",Phoebe Buffay,Peaceful,positive
s02_e16_c07,s02_e16_c07_u015,"Yes I do, it's just that Ross is. . .",Rachel Green,Joyful,positive
s02_e16_c07,s02_e16_c07_u016,"OK, hey, HEY. Is your boyfriend the boss of you?",Phoebe Buffay,Mad,negative
s02_e16_c07,s02_e16_c07_u017,No.,Rachel Green,Neutral,neutral
s02_e16_c07,s02_e16_c07_u018,"OK, who is the boss of you?!!",Phoebe Buffay,Joyful,positive
s02_e16_c07,s02_e16_c07_u019,You?,Rachel Green,Scared,negative
s02_e16_c07,s02_e16_c07_u020,No. You are the boss of you. Now you march your heinie in there and get that heart tattooed on your hip. GO!!,Phoebe Buffay,Mad,negative
s02_e16_c08,s02_e16_c08_u002,How ya doin'?,Richard Burke,Joyful,positive
s02_e16_c08,s02_e16_c08_u003,I'm a twinkie.,Monica Geller,Joyful,positive
s02_e16_c08,s02_e16_c08_u004,Really? I'm a hero.,Richard Burke,Powerful,positive
s02_e16_c08,s02_e16_c08_u005,"Oh, this is so hard.",Monica Geller,Sad,negative
s02_e16_c08,s02_e16_c08_u006,"Yeah, I know. I hate it too. Look, maybe we should just tell them.",Richard Burke,Neutral,neutral
s02_e16_c08,s02_e16_c08_u007,Maybe we should just tell your parents first.,Monica Geller,Scared,negative
s02_e16_c08,s02_e16_c08_u008,My parents are dead.,Richard Burke,Sad,negative
s02_e16_c08,s02_e16_c08_u009,"God, you are so lucky. I mean, I mean. . . you know what I mean.",Monica Geller,Scared,negative
s02_e16_c08,s02_e16_c08_u010,"I know, I know. Just hang in there, OK. OK, I'll go out first, alright.",Richard Burke,Powerful,positive
s02_e16_c08,s02_e16_c08_u011,Alright.,Monica Geller,Peaceful,positive
s02_e16_c08,s02_e16_c08_u012,"Judy, going to the bathroom, good for you.",Richard Burke,Joyful,positive
s02_e16_c08,s02_e16_c08_u013,"Thank you Richard, I appreciate the support.",Judy Geller,Peaceful,positive
s02_e16_c08,s02_e16_c08_u014,"Honey. Honey, have you seen my Harmon Kilerbrew bat? Bob doesn't believe I have one.",Ross Geller,Mad,negative
s02_e16_c08,s02_e16_c08_u015,I have no idea. Did you know Richard has a twinkie in the city?,Judy Geller,Joyful,positive
s02_e16_c08,s02_e16_c08_u016,I know. He's like a new man. It's like a scene from Cocoon.,Ross Geller,Joyful,positive
s02_e16_c08,s02_e16_c08_u017,I just never would have pictured Richard with a bimbo.,Judy Geller,Joyful,positive
s02_e16_c08,s02_e16_c08_u018,"Apparently, he told Johnny Shapiro that she's quite a girl. In fact, he told Johnny that he thinks he's falling in love with her.",Ross Geller,Joyful,positive
s02_e16_c08,s02_e16_c08_u019,Really.,Judy Geller,Neutral,neutral
s02_e16_c08,s02_e16_c08_u020,"I tell you, I've never seen him this happy.",Ross Geller,Joyful,positive
s02_e16_c08,s02_e16_c08_u021,"So Jack, you ever think about trading me in for a younger model?",Judy Geller,Scared,negative
s02_e16_c08,s02_e16_c08_u022,Of course not. With you it's like I've got two 25-year-olds.,Ross Geller,Joyful,positive
s02_e16_c08,s02_e16_c08_u023,Oh Jack stop.,Judy Geller,Joyful,positive
s02_e16_c08,s02_e16_c08_u024,"C'mon, it's my birthday.",Ross Geller,Joyful,positive
s02_e16_c09,s02_e16_c09_u002,Can we drop this? I am not interested in the guy's apartment.,Joey Tribbiani,Mad,negative
s02_e16_c09,s02_e16_c09_u003,"Oh please, I saw the way you were checking out his mouldings. You want it.",Chandler Bing,Powerful,positive
s02_e16_c09,s02_e16_c09_u004,"Why would I want another apartment, huh? I've already got an apartment that I love.",Joey Tribbiani,Scared,negative
s02_e16_c09,s02_e16_c09_u005,Well it wouldn't kill you to say it once in a while.,Chandler Bing,Mad,negative
s02_e16_c09,s02_e16_c09_u006,"Alright, you want the truth? I'm thinkin' about it.",Joey Tribbiani,Powerful,positive
s02_e16_c09,s02_e16_c09_u007,What?,Chandler Bing,Neutral,neutral
s02_e16_c09,s02_e16_c09_u008,"I'm sorry. I'm 28 years old, I've never lived alone, and I'm finally at a place where I've got enough money that I don't need a roommate anymore.",Joey Tribbiani,Neutral,neutral
s02_e16_c09,s02_e16_c09_u009,"Woah, woah, woah. I don't need a roommate either, OK? I can afford to live here by myself. Ya know, I may have to bring in somebody once a week to lick the silverware.",Chandler Bing,Powerful,positive
s02_e16_c09,s02_e16_c09_u010,"What're you gettin' so bent out of shape for, huh? It's not like we agreed to live together forever. We're not Bert and Ernie.",Joey Tribbiani,Mad,negative
s02_e16_c09,s02_e16_c09_u011,"Look, you know what? If this is the way you feel, then maybe you should take it.",Chandler Bing,Mad,negative
s02_e16_c09,s02_e16_c09_u012,Well that's how I feel.,Joey Tribbiani,Neutral,neutral
s02_e16_c09,s02_e16_c09_u013,Well then maybe you should take it.,Chandler Bing,Mad,negative
s02_e16_c09,s02_e16_c09_u014,Well then maybe I will.,Joey Tribbiani,Mad,negative
s02_e16_c09,s02_e16_c09_u015,Fine with me.,Chandler Bing,Mad,negative
s02_e16_c09,s02_e16_c09_u016,"Great. Then you'll be able to spend more quality time with your real friends, the spoons.",Joey Tribbiani,Mad,negative
s02_e16_c10,s02_e16_c10_u002,Who's drink can I freshen?,Ross Geller,Neutral,neutral
s02_e16_c10,s02_e16_c10_u003,Almost time for cake.,Judy Geller,Neutral,neutral
s02_e16_c10,s02_e16_c10_u004,"Mon, Mon, are you OK?",Ross Geller,Scared,negative
s02_e16_c10,s02_e16_c10_u005,You remember that video I found of mom and dad?,Monica Geller,Scared,negative
s02_e16_c10,s02_e16_c10_u006,Yeah.,Ross Geller,Neutral,neutral
s02_e16_c10,s02_e16_c10_u007,"Well, I just caught the live show.",Monica Geller,Scared,negative
s02_e16_c10,s02_e16_c10_u008,Eww.,Ross Geller,Scared,negative
s02_e16_c12,s02_e16_c12_u002,"Oh that looks so good, oh I love it.",Phoebe Buffay,Joyful,positive
s02_e16_c12,s02_e16_c12_u003,"I know, so do I. Oh Phoebe, I'm so glad you made me do this. OK, lemme se yours.",Rachel Green,Joyful,positive
s02_e16_c12,s02_e16_c12_u004,"Ahh. OK, let's see yours again.",Phoebe Buffay,Peaceful,positive
s02_e16_c12,s02_e16_c12_u005,"Phoebe we just saw mine, let me see yours.",Rachel Green,Joyful,positive
s02_e16_c12,s02_e16_c12_u006,"Oh OK. Oh no, oh it's gone, that's so weird, I don't know how-where it went.",Phoebe Buffay,Scared,negative
s02_e16_c12,s02_e16_c12_u007,You didn't get it?,Rachel Green,Neutral,neutral
s02_e16_c12,s02_e16_c12_u008,No.,Phoebe Buffay,Neutral,neutral
s02_e16_c12,s02_e16_c12_u009,Why didn't you get it?,Rachel Green,Neutral,neutral
s02_e16_c12,s02_e16_c12_u010,"I'm sorry, I'm sorry.",Phoebe Buffay,Sad,negative
s02_e16_c12,s02_e16_c12_u011,"Phoebe, how would you do this to me? This was all your idea.",Rachel Green,Neutral,neutral
s02_e16_c12,s02_e16_c12_u012,"I know, I know, and I was gonna get it but then he came in with this needle and uh, di-, did you know they do this with needles?",Phoebe Buffay,Neutral,neutral
s02_e16_c12,s02_e16_c12_u013,"Really? You don't say, because mine was licked on by kittens.",Rachel Green,Neutral,neutral
s02_e16_c16,s02_e16_c16_u002,"Hey, you guys are still gonna come visit me, right?",Joey Tribbiani,Neutral,neutral
s02_e16_c16,s02_e16_c16_u003,"Oh yeah, you got the big TV. We'll be over there all the time. . . except when we are here.",Chandler Bing,Joyful,positive
s02_e16_c16,s02_e16_c16_u004,I know you're just moving uptown but I'm really gonna miss you.,Phoebe Buffay,Sad,negative
s02_e16_c16,s02_e16_c16_u005,"I know, how can you not be accross the hall anymore.",Monica Geller,Sad,negative
s02_e16_c16,s02_e16_c16_u006,"Yeah, who's gonna eat all our food, and tie up our phone lines, and - is that my bra? What the hell you doin' with my bra?",Rachel Green,Joyful,positive
s02_e16_c16,s02_e16_c16_u007,"Oh no-no, it's uh, it's not what you think. We uh, we used it to, you know, fling water balloons off the roof. Remember that, those junior high kids couldn't even get theirs accross the street.",Joey Tribbiani,Scared,negative
s02_e16_c16,s02_e16_c16_u008,"Yeah, I remember.",Chandler Bing,Peaceful,positive
s02_e16_c16,s02_e16_c16_u009,"Hey, let's bring the rest of these down to the truck.",Ross Geller,Neutral,neutral
s02_e16_c16,s02_e16_c16_u010,"So, uhh, em, you want me to uh, give you a hand with the foosball table?",Chandler Bing,Neutral,neutral
s02_e16_c16,s02_e16_c16_u011,"Naa, you keep it, you need the practice.",Joey Tribbiani,Neutral,neutral
s02_e16_c16,s02_e16_c16_u012,Thanks.,Chandler Bing,Neutral,neutral
s02_e16_c16,s02_e16_c16_u013,"So, I guess this is it.",Joey Tribbiani,Sad,negative
s02_e16_c16,s02_e16_c16_u014,"Yeah, right, yeah, I guess so.",Chandler Bing,Sad,negative
s02_e16_c16,s02_e16_c16_u015,"Listen, uh, I don't know when I'm gonna see you again.",Joey Tribbiani,Sad,negative
s02_e16_c16,s02_e16_c16_u016,"Well, I'm guessing uh, tonight at the coffee house.",Chandler Bing,Neutral,neutral
s02_e16_c16,s02_e16_c16_u017,"Right, yeah. OK. Um, take care.",Joey Tribbiani,Sad,negative
s02_e16_c16,s02_e16_c16_u018,Yeah.,Chandler Bing,Sad,negative
s02_e17_c01,s02_e17_c01_u002,Huh? So whaddya think? Casa de Joey. Huh? I decorated it myself.,Joey Tribbiani,Powerful,positive
s02_e17_c01,s02_e17_c01_u003,Get out.,Ross Geller,Scared,negative
s02_e17_c01,s02_e17_c01_u004,No.,#ALL#,Mad,negative
s02_e17_c01,s02_e17_c01_u005,"Wow Joey, this is, uhh...",Monica Geller,Joyful,positive
s02_e17_c01,s02_e17_c01_u006,Art.,Joey Tribbiani,Peaceful,positive
s02_e17_c01,s02_e17_c01_u007,Art it is.,Monica Geller,Powerful,positive
s02_e17_c01,s02_e17_c01_u008,"Look, check this out. Is it a coffee table, is it a panther? There's no need to decide.",Ross Geller,Powerful,positive
s02_e17_c01,s02_e17_c01_u009,"Hey, nice pillow. So now tell me, is this genuine Muppet skin?",Rachel Green,Powerful,positive
s02_e17_c01,s02_e17_c01_u010,"Hey, excellent, excellent water-table thing.",Phoebe Buffay,Powerful,positive
s02_e17_c01,s02_e17_c01_u011,"Thanks, yeah. I love this but ya know what, it makes me wanna pee.",Joey Tribbiani,Neutral,neutral
s02_e17_c01,s02_e17_c01_u012,"Yeah, well me too, yeah. I think that's the challenge.",Phoebe Buffay,Neutral,neutral
s02_e17_c01,s02_e17_c01_u013,"Hey, how come, uhh, Chandler didn't come?",Joey Tribbiani,Scared,negative
s02_e17_c01,s02_e17_c01_u014,"Well uh, it's cause he had a thing with, wi-, with the thing.",Ross Geller,Peaceful,positive
s02_e17_c01,s02_e17_c01_u015,"Right, I go-, I got it.",Joey Tribbiani,Joyful,positive
s02_e17_c01,s02_e17_c01_u016,So why don't ya show us the rest of your casa?,Phoebe Buffay,Peaceful,positive
s02_e17_c01,s02_e17_c01_u017,"Yeah. Uh, oh, OH, the best part, c'mon. Heh?",Joey Tribbiani,Joyful,positive
s02_e17_c01,s02_e17_c01_u018,"Hey, nice toilet.",Rachel Green,Peaceful,positive
s02_e17_c01,s02_e17_c01_u019,"No no no, behind it.",Joey Tribbiani,Powerful,positive
s02_e17_c01,s02_e17_c01_u020,"Wha-, you have a phone in here?",Ross Geller,Peaceful,positive
s02_e17_c01,s02_e17_c01_u021,"That's right, I have a phone in here.",Joey Tribbiani,Powerful,positive
s02_e17_c01,s02_e17_c01_u022,"Joey, promise me something.",Monica Geller,Scared,negative
s02_e17_c01,s02_e17_c01_u023,Yeah.,Joey Tribbiani,Neutral,neutral
s02_e17_c01,s02_e17_c01_u024,Never call me from that phone.,Monica Geller,Scared,negative
s02_e17_c02,s02_e17_c02_u003,"OK, here we go. Honey, I'm sorry, they were all out of apple pie, someone just got the last piece.",Rachel Green,Peaceful,positive
s02_e17_c02,s02_e17_c02_u004,"Oh my God, oh my God, oh my God, oh my God. You are not gonna believe this. I have just been discovered.",Phoebe Buffay,Joyful,positive
s02_e17_c02,s02_e17_c02_u005,"Now wait a minute, I claimed you in the name of France four years ago.",Chandler Bing,Peaceful,positive
s02_e17_c02,s02_e17_c02_u006,"Anyway, OK, now promise you won't like, freak out and say how great this is until I'm done, OK.",Phoebe Buffay,Joyful,positive
s02_e17_c02,s02_e17_c02_u007,OK.,#ALL#,Neutral,neutral
s02_e17_c02,s02_e17_c02_u008,"OK. I just met this producer of this like, teeny record company, who said that I have a very fresh, offbeat sound and she wants to do a demo of Smelly Cat.",Phoebe Buffay,Joyful,positive
s02_e17_c02,s02_e17_c02_u010,"I told you not to do that yet. And, she wants to do a video.",Phoebe Buffay,Joyful,positive
s02_e17_c02,s02_e17_c02_u012,"I'm not done yet, OK. God. OK, if that goes well, they may even want to make an album.",Phoebe Buffay,Joyful,positive
s02_e17_c02,s02_e17_c02_u013,I'm done now.,Phoebe Buffay,Joyful,positive
s02_e17_c02,s02_e17_c02_u015,"Oh God. Ross, OK, if you care about me at all, you will get the pie out of the man's hood.",Rachel Green,Joyful,positive
